﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,1.3577746999799274,1.3577703000046313,0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,1.0,1.0,0.0,0.9552753000170924,0.955265500000678,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.6693058000237215,0.6693009000155143,0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.07422040001256391,0.07421560000511818,0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.36083740001777187,0.360828600008972,0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide5.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.7238218999991659,0.7238101999973878,0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide6.png,1.0,1.0,1.0,0.0,2.825531000009505,2.825526100001298,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide5.png,1.0,1.0,1.0,0.0,0.28596029998152517,0.2859547999978531,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,1.0,1.0,0.0,0.0772311000037007,0.07722139998804778,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,1.167932699987432,1.167923700006213,0.0

extraInfo
participant,
session,
date,2023-11-06_22h19.49.016
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.11801164914007
expStart,2023-11-06 22h19.59.653466 +0100
