category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,codeAcc.started,codeAcc.stopped,ITI.started,fixCrossR.started,text_total.started,text_acc.started,text_total.stopped,text_acc.stopped,fixCrossR.stopped,ITI.stopped,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
shoe,4,stim//obj2.png,stim//shoe4.png,Half Left,Full Right,Full Left,Half Right,Car,Turtle,Shoe,Horse,False,2.448,,,,,0,10,10,10,0,0,0,0,92.42254939995473,,,,,,,,,,,91.30639359995257,91.32173229998443,92.3062330999528,92.30676639999729,92.42254939995473,92.42254939995473,92.67285609996179,92.67285609996179,92.65678849996766,92.65681849996326,92.67285609996179,93.02281719999155,92.9071050999919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.42254939995473,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,4,stim//obj2.png,stim//shoe4.png,Half Left,Full Right,Full Left,Half Right,Car,Turtle,Shoe,Horse,False,2.448,,,,,0,10,10,10,1,0,1,0,93.02281719999155,,,,,,,,,,,,,,92.90758559998358,93.02281719999155,93.02281719999155,93.27335390000371,93.27335390000371,93.25714349996997,93.257166699972,93.27335390000371,93.69091939995997,93.50745849998202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,4,stim//obj2.png,stim//shoe4.png,Half Left,Full Right,Full Left,Half Right,Car,Turtle,Shoe,Horse,False,2.448,,,,,0,10,10,10,2,0,2,0,93.69091939995997,,,,,,,,,,,,,,93.50784289999865,93.69091939995997,93.69091939995997,93.94060619996162,93.94060619996162,93.92444239999168,93.92447229998652,93.94060619996162,94.25766279996606,94.17463649995625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,4,stim//obj2.png,stim//shoe4.png,Half Left,Full Right,Full Left,Half Right,Car,Turtle,Shoe,Horse,False,2.448,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.21980149997398,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,94.25766279996606,97.17666860000463,3,0.6182936999830417,None,97.1781503999955,97.17843359999824,97.17844519997016,97.19330129999435,97.19330129999435,97.19330129999435,98.39422709995415,98.39422709995415,99.64548780000769,99.62892429996282,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,2,stim//obj2.png,stim//shoe2.png,Full Left,Half Right,Full Right,Half Left,Car,Turtle,Horse,Shoe,False,2.433,,,,,0,11,11,11,0,0,0,0,100.74609229998896,,,,,,,,,,,99.62945069995476,99.64548780000769,100.62961959996028,100.63048910000362,100.74609229998896,100.74609229998896,100.99625799997011,100.99625799997011,100.98108409997076,100.98110819997964,100.99625799997011,101.3467943999567,101.23046379996231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,2,stim//obj2.png,stim//shoe2.png,Full Left,Half Right,Full Right,Half Left,Car,Turtle,Horse,Shoe,False,2.433,,,,,0,11,11,11,1,0,1,0,101.3467943999567,,,,,,,,,,,,,,101.23071469995193,101.3467943999567,101.3467943999567,101.5968184999656,101.5968184999656,101.58102939999662,101.58105899998918,101.5968184999656,102.01383839995833,101.83107670000754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,2,stim//obj2.png,stim//shoe2.png,Full Left,Half Right,Full Right,Half Left,Car,Turtle,Horse,Shoe,False,2.433,,,,,0,11,11,11,2,0,2,0,102.01383839995833,,,,,,,,,,,,,,101.8316221999703,102.01383839995833,102.01383839995833,102.26413629995659,102.26413629995659,102.24826189997839,102.24829149997095,102.26413629995659,102.58158579998417,102.49827969999751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,2,stim//obj2.png,stim//shoe2.png,Full Left,Half Right,Full Right,Half Left,Car,Turtle,Horse,Shoe,False,2.433,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.54682109999703,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,102.58158579998417,105.50024199998006,4,1.6461116000427864,None,105.50191289995564,105.50220659998013,105.50221800000872,105.51692909997655,105.51692909997655,105.51692909997655,106.71818229998462,106.71818229998462,107.95220139995217,107.93618039996363,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,3,stim//ori2.png,stim//turtle3.png,Half Left,Full Left,Half Right,Full Right,Turtle,Car,Horse,Shoe,False,2.183,,,,,0,12,12,12,0,0,0,0,109.05309830000624,,,,,,,,,,,107.9365140000009,107.95220139995217,108.93654409999726,108.93741439998848,109.05309830000624,109.05309830000624,109.30333699996118,109.30333699996118,109.28744769998593,109.2874769999762,109.30333699996118,109.65356449998217,109.5373064999585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,3,stim//ori2.png,stim//turtle3.png,Half Left,Full Left,Half Right,Full Right,Turtle,Car,Horse,Shoe,False,2.183,,,,,0,12,12,12,1,0,1,0,109.65356449998217,,,,,,,,,,,,,,109.53773649997311,109.65356449998217,109.65356449998217,109.90382039995166,109.90382039995166,109.88786479999544,109.8878948999918,109.90382039995166,110.32080929999938,110.1378710999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,3,stim//ori2.png,stim//turtle3.png,Half Left,Full Left,Half Right,Full Right,Turtle,Car,Horse,Shoe,False,2.183,,,,,0,12,12,12,2,0,2,0,110.32080929999938,,,,,,,,,,,,,,110.13829729997087,110.32080929999938,110.32080929999938,110.57106639997801,110.57106639997801,110.5550615999964,110.55509229999734,110.57106639997801,110.88796209997963,110.80541169998469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,3,stim//ori2.png,stim//turtle3.png,Half Left,Full Left,Half Right,Full Right,Turtle,Car,Horse,Shoe,False,2.183,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.85624890000327,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,110.88796209997963,113.8072128999629,1,1.6034459000220522,None,113.80836789996829,113.80865999998059,113.80867179995403,113.823734399979,113.823734399979,113.823734399979,115.02484539995203,115.02484539995203,116.00851999997394,115.99270020000404,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,2,stim//obj2.png,stim//turtle2.png,Full Right,Half Right,Half Left,Full Left,Horse,Turtle,Shoe,Car,False,2.241,,,,,0,13,13,13,0,0,0,0,117.1097966999514,,,,,,,,,,,115.99313769995933,116.00851999997394,116.99321349995444,116.99396609998075,117.1097966999514,117.1097966999514,117.35995359998196,117.35995359998196,117.34383609995712,117.34384950000094,117.35995359998196,117.71028840000508,117.5941064999788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,2,stim//obj2.png,stim//turtle2.png,Full Right,Half Right,Half Left,Full Left,Horse,Turtle,Shoe,Car,False,2.241,,,,,0,13,13,13,1,0,1,0,117.71028840000508,,,,,,,,,,,,,,117.59453459997894,117.71028840000508,117.71028840000508,117.96056729997508,117.96056729997508,117.94442979997257,117.94446069997502,117.96056729997508,118.37740699999267,118.19424949999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,2,stim//obj2.png,stim//turtle2.png,Full Right,Half Right,Half Left,Full Left,Horse,Turtle,Shoe,Car,False,2.241,,,,,0,13,13,13,2,0,2,0,118.37740699999267,,,,,,,,,,,,,,118.19467669998994,118.37740699999267,118.37740699999267,118.62829969997983,118.62829969997983,118.61125899996841,118.61128229997121,118.62829969997983,118.94463209999958,118.86186299996916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,2,stim//obj2.png,stim//turtle2.png,Full Right,Half Right,Half Left,Full Left,Horse,Turtle,Shoe,Car,False,2.241,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.91611719998764,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,118.94463209999958,121.86417570000049,1,1.066949600004591,None,121.86567069997545,121.86600559996441,121.86601729999529,121.88043279998237,121.88043279998237,121.88043279998237,123.08148039999651,123.08148039999651,124.13230159995146,124.1165566999698,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,1,stim//obj1.png,stim//shoe1.png,Shoe,Horse,Car,Turtle,Half Left,Half Right,Full Left,Full Right,True,2.476,,,,,0,14,14,14,0,0,0,0,125.23319499997888,,,,,,,,,,,124.11680889996933,124.13230159995146,125.11666989995865,125.11748209997313,125.23319499997888,125.23319499997888,125.48342349997256,125.48342349997256,125.46774359996198,125.46777349995682,125.48342349997256,125.83351779996883,125.71770869998727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,1,stim//obj1.png,stim//shoe1.png,Shoe,Horse,Car,Turtle,Half Left,Half Right,Full Left,Full Right,True,2.476,,,,,0,14,14,14,1,0,1,0,125.83351779996883,,,,,,,,,,,,,,125.71795979997842,125.83351779996883,125.83351779996883,126.0839170999825,126.0839170999825,126.06776829995215,126.06779199995799,126.0839170999825,126.50080559996422,126.31821949995356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,1,stim//obj1.png,stim//shoe1.png,Shoe,Horse,Car,Turtle,Half Left,Half Right,Full Left,Full Right,True,2.476,,,,,0,14,14,14,2,0,2,0,126.50080559996422,,,,,,,,,,,,,,126.31866950000403,126.50080559996422,126.50080559996422,126.75130899995565,126.75130899995565,126.73531659995206,126.73539069999242,126.75130899995565,127.06945529999211,126.98537119996035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,1,stim//obj1.png,stim//shoe1.png,Shoe,Horse,Car,Turtle,Half Left,Half Right,Full Left,Full Right,True,2.476,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.04496460000519,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,127.06945529999211,129.98755570000503,1,1.0947349999914877,None,129.98916309996275,129.98947149998276,129.98948319995543,130.00385819998337,130.00385819998337,130.00385819998337,131.20488139998633,131.20488139998633,132.4890982999932,132.47289879998425,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
car,1,stim//obj2.png,stim//car1.png,Shoe,Car,Turtle,Horse,Half Right,Half Left,Full Right,Full Left,True,2.497,,,,,0,15,15,15,0,0,0,0,133.59038969996618,,,,,,,,,,,132.47316059999866,132.4890982999932,133.47363459999906,133.4745006999583,133.59038969996618,133.59038969996618,133.84034339996288,133.84034339996288,133.8243144999724,133.8243269000086,133.84034339996288,134.19085680000717,134.0743586999597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
car,1,stim//obj2.png,stim//car1.png,Shoe,Car,Turtle,Horse,Half Right,Half Left,Full Right,Full Left,True,2.497,,,,,0,15,15,15,1,0,1,0,134.19085680000717,,,,,,,,,,,,,,134.07479059998877,134.19085680000717,134.19085680000717,134.4409641000093,134.4409641000093,134.42503499996383,134.4250642999541,134.4409641000093,134.85794999997597,134.67515299998922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
car,1,stim//obj2.png,stim//car1.png,Shoe,Car,Turtle,Horse,Half Right,Half Left,Full Right,Full Left,True,2.497,,,,,0,15,15,15,2,0,2,0,134.85794999997597,,,,,,,,,,,,,,134.67561039997963,134.85794999997597,134.85794999997597,135.10813869995764,135.10813869995764,135.09186589997262,135.09190030000173,135.10813869995764,135.44203979999293,135.3422053999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
car,1,stim//obj2.png,stim//car1.png,Shoe,Car,Turtle,Horse,Half Right,Half Left,Full Right,Full Left,True,2.497,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.40336090000346,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,135.44203979999293,138.34441510000033,2,0.5534731000079773,None,138.34616099996492,138.34642759995768,138.34643939998932,138.36098269996,138.36098269996,138.36098269996,139.5617338999873,139.5617338999873,140.86279369995464,140.84699240000919,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,3,stim//ori2.png,stim//shoe3.png,Half Right,Full Right,Full Left,Half Left,Car,Turtle,Horse,Shoe,False,2.424,,,,,0,16,16,16,0,0,0,0,141.9637228999636,,,,,,,,,,,140.84746869996889,140.86279369995464,141.84724739997182,141.8483190999832,141.9637228999636,141.9637228999636,142.21406789997127,142.21406789997127,142.1979408999905,142.1979535999708,142.21406789997127,142.58106810000027,142.4483333999524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,3,stim//ori2.png,stim//shoe3.png,Half Right,Full Right,Full Left,Half Left,Car,Turtle,Horse,Shoe,False,2.424,,,,,0,16,16,16,1,0,1,0,142.58106810000027,,,,,,,,,,,,,,142.44867909996537,142.58106810000027,142.58106810000027,142.83119070000248,142.83119070000248,142.8152235999587,142.81523589999415,142.83119070000248,143.2480732999975,143.0651671999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,3,stim//ori2.png,stim//shoe3.png,Half Right,Full Right,Full Left,Half Left,Car,Turtle,Horse,Shoe,False,2.424,,,,,0,16,16,16,2,0,2,0,143.2480732999975,,,,,,,,,,,,,,143.0655922999722,143.2480732999975,143.2480732999975,143.4985483000055,143.4985483000055,143.4823586999555,143.48238830000628,143.4985483000055,143.83199259999674,143.73261349997483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,3,stim//ori2.png,stim//shoe3.png,Half Right,Full Right,Full Left,Half Left,Car,Turtle,Horse,Shoe,False,2.424,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.80145689996425,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,143.83199259999674,146.73486179998145,1,1.2037553999689408,None,146.73634239996318,146.73665189999156,146.73666359996423,146.75113210000563,146.75113210000563,146.75113210000563,147.95209979999345,147.95209979999345,149.18628029996762,149.17034809995675,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,4,stim//ori1.png,stim//turtle4.png,Car,Shoe,Turtle,Horse,Half Left,Half Right,Full Right,Full Left,True,2.522,,,,,0,17,17,17,0,0,0,0,150.2873452999629,,,,,,,,,,,149.1707691999618,149.18628029996762,150.17068340000696,150.1714776000008,150.2873452999629,150.2873452999629,150.5376713000005,150.5376713000005,150.5217681999784,150.521798199974,150.5376713000005,150.88791399996262,150.77171599998837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,4,stim//ori1.png,stim//turtle4.png,Car,Shoe,Turtle,Horse,Half Left,Half Right,Full Right,Full Left,True,2.522,,,,,0,17,17,17,1,0,1,0,150.88791399996262,,,,,,,,,,,,,,150.7722630999633,150.88791399996262,150.88791399996262,151.13813609996578,151.13813609996578,151.1220618999796,151.1220846999786,151.13813609996578,151.55496270000003,151.3723826999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,4,stim//ori1.png,stim//turtle4.png,Car,Shoe,Turtle,Horse,Half Left,Half Right,Full Right,Full Left,True,2.522,,,,,0,17,17,17,2,0,2,0,151.55496270000003,,,,,,,,,,,,,,151.37276699999347,151.55496270000003,151.55496270000003,151.8053893999895,151.8053893999895,151.7889817999676,151.78899440000532,151.8053893999895,152.13894450000953,152.0395669999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
turtle,4,stim//ori1.png,stim//turtle4.png,Car,Shoe,Turtle,Horse,Half Left,Half Right,Full Right,Full Left,True,2.522,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1061708999914,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,152.13894450000953,155.0416784999543,3,2.304916199995205,None,155.04316299996572,155.04342090000864,155.04343199997675,155.05796730000293,155.05796730000293,155.05796730000293,156.25907029997325,156.25907029997325,157.59379590000026,157.57736080000177,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
horse,4,stim//ori2.png,stim//horse4.png,Full Right,Half Right,Half Left,Full Left,Shoe,Horse,Car,Turtle,False,2.328,,,,,0,18,18,18,0,0,0,0,158.69425599998794,,,,,,,,,,,157.57767209998565,157.59379590000026,158.57790719997138,158.57861079997383,158.69425599998794,158.69425599998794,158.94454910000786,158.94454910000786,158.92882679996546,158.92885739996564,158.94454910000786,159.29521089995978,159.17851919995155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.69425599998794,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
horse,4,stim//ori2.png,stim//horse4.png,Full Right,Half Right,Half Left,Full Left,Shoe,Horse,Car,Turtle,False,2.328,,,,,0,18,18,18,1,0,1,0,159.29521089995978,,,,,,,,,,,,,,159.17880180000793,159.29521089995978,159.29521089995978,159.54517379996832,159.54517379996832,159.53045169997495,159.53047569998307,159.54517379996832,159.96206559997518,159.7791101000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
horse,4,stim//ori2.png,stim//horse4.png,Full Right,Half Right,Half Left,Full Left,Shoe,Horse,Car,Turtle,False,2.328,,,,,0,18,18,18,2,0,2,0,159.96206559997518,,,,,,,,,,,,,,159.77969409996876,159.96206559997518,159.96206559997518,160.21260039997287,160.21260039997287,160.19616339995991,160.19618629995966,160.21260039997287,160.54603500000667,160.44633259996772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
horse,4,stim//ori2.png,stim//horse4.png,Full Right,Half Right,Half Left,Full Left,Shoe,Horse,Car,Turtle,False,2.328,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.51812769996468,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,160.54603500000667,163.4486580999801,1,1.47395700000925,None,163.450254699972,163.4505909999716,163.45060209999792,163.46506279997993,163.46506279997993,163.46506279997993,164.66595619998407,164.66595619998407,165.80051559995627,165.7841510999715,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Turtle,Car,Shoe,Horse,Full Left,Half Left,Full Right,Half Right,True,2.454,,,,,0,19,19,19,0,0,0,0,166.90142429998377,,,,,,,,,,,165.78457209997578,165.80051559995627,166.78458390000742,166.78539959999034,166.90142429998377,166.90142429998377,167.15140909998445,167.15140909998445,167.13557330000913,167.1356029000017,167.15140909998445,167.5015693999594,167.3857298999792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Turtle,Car,Shoe,Horse,Full Left,Half Left,Full Right,Half Right,True,2.454,,,,,0,19,19,19,1,0,1,0,167.5015693999594,,,,,,,,,,,,,,167.38627909997012,167.5015693999594,167.5015693999594,167.7517591000069,167.7517591000069,167.73588499997277,167.73590779997176,167.7517591000069,168.16904149996117,167.98616989998845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Turtle,Car,Shoe,Horse,Full Left,Half Left,Full Right,Half Right,True,2.454,,,,,0,19,19,19,2,0,2,0,168.16904149996117,,,,,,,,,,,,,,167.98651899996912,168.16904149996117,168.16904149996117,168.4190086000017,168.4190086000017,168.4031227999949,168.40315209998516,168.4190086000017,168.76919689995702,168.65294609998818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Turtle,Car,Shoe,Horse,Full Left,Half Left,Full Right,Half Right,True,2.454,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.7320091999718,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,168.76919689995702,171.65548279997893,3,1.2827300999779254,None,171.65702220000094,171.65728939999826,171.6573006999679,171.6718048999901,171.6718048999901,171.6718048999901,172.87284069997258,172.87284069997258,174.14055269997334,174.12478439998813,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
horse,3,stim//ori1.png,stim//horse3.png,Horse,Shoe,Car,Turtle,Full Left,Half Right,Half Left,Full Right,True,2.466,,,,,0,20,20,20,0,0,0,0,175.24140549998265,,,,,,,,,,,174.1252555999672,174.14055269997334,175.12488630000735,175.12553489999846,175.24140549998265,175.24140549998265,175.4916016999632,175.4916016999632,175.47580219997326,175.47581489995355,175.4916016999632,175.8418640999589,175.7259637999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
horse,3,stim//ori1.png,stim//horse3.png,Horse,Shoe,Car,Turtle,Full Left,Half Right,Half Left,Full Right,True,2.466,,,,,0,20,20,20,1,0,1,0,175.8418640999589,,,,,,,,,,,,,,175.7263652999536,175.8418640999589,175.8418640999589,176.0922017999692,176.0922017999692,176.07593499997165,176.0759477999527,176.0922017999692,176.50899030000437,176.32616120000603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
horse,3,stim//ori1.png,stim//horse3.png,Horse,Shoe,Car,Turtle,Full Left,Half Right,Half Left,Full Right,True,2.466,,,,,0,20,20,20,2,0,2,0,176.50899030000437,,,,,,,,,,,,,,176.32652070000768,176.50899030000437,176.50899030000437,176.7590561999823,176.7590561999823,176.74324689997593,176.7432601999608,176.7590561999823,177.1619877999765,176.9936247000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,6,2023-11-07_11h00.28.447,pilotv2,2023.2.3,60.062982047077824,2023-11-07 11h02.15.954782 +0100,
