﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.7542762999946717,0.7542720999917947,0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.32067169999936596,0.3206674999964889,0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.4924847999936901,0.4924808999930974,0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.8575031000073068,0.8574943999992684,0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide5.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.6732741000014357,0.6732649000186939,0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide6.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.6764453999930993,0.676441599993268,0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
