InstructionsFilepath,Instructions2Filepath,category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,correctButton,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,instructions_controller.thisRepN,instructions_controller.thisTrialN,instructions_controller.thisN,instructions_controller.thisIndex,instruction_slide_loop.thisRepN,instruction_slide_loop.thisTrialN,instruction_slide_loop.thisN,instruction_slide_loop.thisIndex,instructions2_controller.thisRepN,instructions2_controller.thisTrialN,instructions2_controller.thisN,instructions2_controller.thisIndex,instruction2_slide_loop.thisRepN,instruction2_slide_loop.thisTrialN,instruction2_slide_loop.thisN,instruction2_slide_loop.thisIndex,babyEnter.thisRepN,babyEnter.thisTrialN,babyEnter.thisN,babyEnter.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,instructionPrep.started,instructionPrep.stopped,Instructions1.started,imageInstruct.started,buttonNext.started,buttonBack.started,Instructions1.stopped,buttonNext.numClicks,buttonNext.timesOn,buttonNext.timesOff,buttonBack.numClicks,buttonBack.timesOn,buttonBack.timesOff,test1.started,text_8.started,button.started,button_2.started,image_17.started,test1.stopped,button.numClicks,button.timesOn,button.timesOff,button_2.numClicks,button_2.timesOn,button_2.timesOff,test2.started,text_9.started,button_3.started,button_4.started,image_18.started,test2.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,test3.started,text_10.started,button_5.started,button_7.started,image_19.started,test3.stopped,button_5.numClicks,button_5.timesOn,button_5.timesOff,button_7.numClicks,button_7.timesOn,button_7.timesOff,test4.started,text_11.started,button_6.started,button_8.started,image_20.started,test4.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,button_8.numClicks,button_8.timesOn,button_8.timesOff,instruction2prep.started,instruction2prep.stopped,Instructions2.started,imageInstruct_2.started,buttonNext_2.started,buttonBack_2.started,Instructions2.stopped,buttonNext_2.numClicks,buttonNext_2.timesOn,buttonNext_2.timesOff,buttonBack_2.numClicks,buttonBack_2.timesOn,buttonBack_2.timesOff,IntroBaby.started,key_resp_14.started,text_17.started,IntroBaby.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,taskcue.started,cue.started,fixCrossR_6.started,cue.stopped,fixCrossR_6.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,bResponse.stopped,kb_2.keys,kb_2.rt,kb_2.duration,key_resp_2.keys,trainingIntro.started,text_20.started,key_resp_15.started,trainingIntro.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,codeAcc.started,codeAcc.stopped,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,tybb.started,key_resp_13.started,fixCrossR_5.started,tybb.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,shoe,1,stim//obj2.png,stim//shoe1.png,Turtle,Car,Shoe,Horse,Full Right,Half Right,Full Left,Half Left,True,3,2.494,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,402.61682680000376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.40373809999437,401.4096273000032,401.4096273000032,402.61682680000376,402.61682680000376,402.3808718999935,402.38143090000085,402.61682680000376,402.61682680000376,402.86387000000104,402.86387000000104,402.84793059999356,402.8480116999999,402.86387000000104,403.2103039999929,403.0978155000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,1,stim//obj2.png,stim//shoe1.png,Turtle,Car,Shoe,Horse,Full Right,Half Right,Full Left,Half Left,True,3,2.494,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,403.2103039999929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0983731000015,403.2103039999929,403.2103039999929,403.44694049999816,403.44694049999816,403.43132360000163,403.4314025000058,403.44694049999816,403.79802519999794,403.68106499999703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,1,stim//obj2.png,stim//shoe1.png,Turtle,Car,Shoe,Horse,Full Right,Half Right,Full Left,Half Left,True,3,2.494,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,403.79802519999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.68174260000524,403.79802519999794,403.79802519999794,404.0467192000069,404.0467192000069,404.03079800000705,404.030826400005,404.0467192000069,404.44242950000626,404.2806707999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,1,stim//obj2.png,stim//shoe1.png,Turtle,Car,Shoe,Horse,Full Right,Half Right,Full Left,Half Left,True,3,2.494,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.40682439999364,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,404.44242950000626,409.0812348000036,3,1.6296012999955565,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,car,4,stim//obj2.png,stim//car4.png,Half Right,Full Left,Half Left,Full Right,Horse,Turtle,Shoe,Car,False,4,2.416,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,410.19621340000595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.08288289999473,409.09644940000726,409.09644940000726,410.19621340000595,410.19621340000595,410.0791104999953,410.08023229999526,410.19621340000595,410.19621340000595,410.4446390999947,410.4446390999947,410.4289868000051,410.429060800001,410.4446390999947,410.79408500000136,410.6787351999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,car,4,stim//obj2.png,stim//car4.png,Half Right,Full Left,Half Left,Full Right,Horse,Turtle,Shoe,Car,False,4,2.416,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,410.79408500000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.67927860000054,410.79408500000136,410.79408500000136,411.02788619999774,411.02788619999774,411.0121131000051,411.0121883999964,411.02788619999774,411.3752569000062,411.2620534000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,car,4,stim//obj2.png,stim//car4.png,Half Right,Full Left,Half Left,Full Right,Horse,Turtle,Shoe,Car,False,4,2.416,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,411.3752569000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.26260390000243,411.3752569000062,411.3752569000062,411.6108884999994,411.6108884999994,411.5951500999945,411.59518049999315,411.6108884999994,411.99638799999957,411.8449050000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,car,4,stim//obj2.png,stim//car4.png,Half Right,Full Left,Half Left,Full Right,Horse,Turtle,Shoe,Car,False,4,2.416,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.9750977999938,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,411.99638799999957,416.4777361000015,4,1.4517785999923944,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,horse,4,stim//obj2.png,stim//horse4.png,Full Left,Half Left,Full Right,Half Right,Horse,Car,Shoe,Turtle,False,1,2.212,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,417.5905077000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.47920489999524,416.4946018000046,416.4946018000046,417.5905077000061,417.5905077000061,417.4770043000026,417.4782015999954,417.5905077000061,417.5905077000061,417.8256975999975,417.8256975999975,417.80988650000654,417.8099205000035,417.8256975999975,418.1565929000062,418.05962739999813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,horse,4,stim//obj2.png,stim//horse4.png,Full Left,Half Left,Full Right,Half Right,Horse,Car,Shoe,Turtle,False,1,2.212,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,418.1565929000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0600553999975,418.1565929000062,418.1565929000062,418.3921657000028,418.3921657000028,418.3763364000042,418.37636629999906,418.3921657000028,418.7366539000068,418.62611050000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,horse,4,stim//obj2.png,stim//horse4.png,Full Left,Half Left,Full Right,Half Right,Horse,Car,Shoe,Turtle,False,1,2.212,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,418.7366539000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.6266950999998,418.7366539000068,418.7366539000068,418.97506070000236,418.97506070000236,418.9594708999939,418.9595002999995,418.97506070000236,419.354972000001,419.2091944999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,horse,4,stim//obj2.png,stim//horse4.png,Full Left,Half Left,Full Right,Half Right,Horse,Car,Shoe,Turtle,False,1,2.212,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.33687030000146,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,419.354972000001,423.92540819999704,1,1.5495611000078497,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,3,stim//ori1.png,stim//shoe3.png,Full Right,Full Left,Half Right,Half Left,Car,Horse,Turtle,Shoe,False,3,2.445,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,425.0347718999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.92688149999594,423.94217959999514,423.94217959999514,425.0347718999983,425.0347718999983,424.92424510000274,424.92517449999286,425.0347718999983,425.0347718999983,425.2732718000043,425.2732718000043,425.25776579999365,425.25780510000186,425.2732718000043,425.6234356000059,425.5074031999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,3,stim//ori1.png,stim//shoe3.png,Full Right,Full Left,Half Right,Half Left,Car,Horse,Turtle,Shoe,False,3,2.445,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,425.6234356000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.5080791999935,425.6234356000059,425.6234356000059,425.8729716999951,425.8729716999951,425.85717069999373,425.8572028000053,425.8729716999951,426.21949109999696,426.1071823999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,3,stim//ori1.png,stim//shoe3.png,Full Right,Full Left,Half Right,Half Left,Car,Horse,Turtle,Shoe,False,3,2.445,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,426.21949109999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.1078742999962,426.21949109999696,426.21949109999696,426.4563974000048,426.4563974000048,426.4408473999938,426.440889000005,426.4563974000048,426.89564699999755,426.69071260000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,3,stim//ori1.png,stim//shoe3.png,Full Right,Full Left,Half Right,Half Left,Car,Horse,Turtle,Shoe,False,3,2.445,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.87537229999725,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,426.89564699999755,431.1734757999948,3,1.272605799997109,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Full Right,Half Right,Full Left,Half Left,Turtle,Horse,Car,Shoe,False,1,2.671,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,432.28571389999706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.1744578000071,431.1901809999981,431.1901809999981,432.28571389999706,432.28571389999706,432.17227609999827,432.1737177000032,432.28571389999706,432.28571389999706,432.5210216999985,432.5210216999985,432.50514350000594,432.5052354000072,432.5210216999985,432.8676468000049,432.7549669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Full Right,Half Right,Full Left,Half Left,Turtle,Horse,Car,Shoe,False,1,2.671,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,432.8676468000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.75556730000244,432.8676468000049,432.8676468000049,433.1040448999993,433.1040448999993,433.088228099994,433.08825570000045,433.1040448999993,433.44831669999985,433.3381529000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Full Right,Half Right,Full Left,Half Left,Turtle,Horse,Car,Shoe,False,1,2.671,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,2,0,2,0,,,,,,,,,,,,,433.44831669999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.3387020999944,433.44831669999985,433.44831669999985,433.6871797000058,433.6871797000058,433.67149389999395,433.6715703999944,433.6871797000058,434.07164219999686,433.9212750000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Full Right,Half Right,Full Left,Half Left,Turtle,Horse,Car,Shoe,False,1,2.671,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.05670070000633,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,434.07164219999686,439.4557191000058,1,2.353041900001699,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,4,stim//ori1.png,stim//shoe4.png,Shoe,Car,Turtle,Horse,Full Left,Half Right,Full Right,Half Left,True,3,2.447,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,440.56648930000665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.458277800004,439.46938280000177,439.46938280000177,440.56648930000665,440.56648930000665,440.45257510000374,440.45383640000364,440.56648930000665,440.56648930000665,440.8016934000043,440.8016934000043,440.7857593999943,440.78579219999665,440.8016934000043,441.14820009999676,441.0357432000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,4,stim//ori1.png,stim//shoe4.png,Shoe,Car,Turtle,Horse,Full Left,Half Right,Full Right,Half Left,True,3,2.447,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,441.14820009999676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0363165000017,441.14820009999676,441.14820009999676,441.38479959999677,441.38479959999677,441.36913690000074,441.3691708999977,441.38479959999677,441.7347138000041,441.6188830000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,4,stim//ori1.png,stim//shoe4.png,Shoe,Car,Turtle,Horse,Full Left,Half Right,Full Right,Half Left,True,3,2.447,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,2,0,2,0,,,,,,,,,,,,,441.7347138000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.61956459999783,441.7347138000041,441.7347138000041,441.98463370000536,441.98463370000536,441.96871430000465,441.9687449000048,441.98463370000536,442.3748690999928,442.21872790000634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,shoe,4,stim//ori1.png,stim//shoe4.png,Shoe,Car,Turtle,Horse,Full Left,Half Right,Full Right,Half Left,True,3,2.447,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.3546592000057,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,442.3748690999928,448.28493490000255,3,2.8818395999987843,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,horse,3,stim//obj1.png,stim//horse3.png,Car,Shoe,Turtle,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.427,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,449.3952070999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.2859921000054,448.3010975999932,448.3010975999932,449.3952070999949,449.3952070999949,449.2832383000059,449.28435380000155,449.3952070999949,449.3952070999949,449.63217939999595,449.63217939999595,449.61624210000446,449.6162750999938,449.63217939999595,449.97969829999784,449.86625829999684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
,,horse,3,stim//obj1.png,stim//horse3.png,Car,Shoe,Turtle,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.427,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,449.97969829999784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.8668444000068,449.97969829999784,449.97969829999784,450.21533370000543,450.21533370000543,450.199463500001,450.1994949999935,450.21533370000543,450.54703549999977,450.449062700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,2023-11-10_14h48.59.132,pilotv2,2023.2.3,60.33044189637377,2023-11-10 14h49.05.638299 +0100,
