category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,correctButton,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,babyEnter.thisRepN,babyEnter.thisTrialN,babyEnter.thisN,babyEnter.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,fixCrossR_6.started,cue.stopped,fixCrossR_6.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,codeAcc.started,codeAcc.stopped,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,tybb.started,key_resp_13.started,fixCrossR_5.started,tybb.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
car,4,stim//ori2.png,stim//car4.png,Turtle,Shoe,Horse,Car,Half Left,Full Left,Half Right,Full Right,True,4,2.558,,,,,,,,,,,,,,,,,0,9,9,9,1,0,1,0,87.90325659999507,,,,,,,,,,,,,,,,,87.78565619999426,87.90325659999507,87.90325659999507,88.1503420999943,88.1503420999943,88.13425289999577,88.13434930000221,88.1503420999943,88.49706989999686,88.38444680000248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,4,stim//ori2.png,stim//car4.png,Turtle,Shoe,Horse,Car,Half Left,Full Left,Half Right,Full Right,True,4,2.558,,,,,,,,,,,,,,,,,0,9,9,9,2,0,2,0,88.49706989999686,,,,,,,,,,,,,,,,,88.38512629999605,88.49706989999686,88.49706989999686,88.73335439999937,88.73335439999937,88.71727549999196,88.7173027999961,88.73335439999937,89.02721549999842,88.96706650000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,4,stim//ori2.png,stim//car4.png,Turtle,Shoe,Horse,Car,Half Left,Full Left,Half Right,Full Right,True,4,2.558,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.00695159999304,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,89.02721549999842,91.96777829999337,4,1.3545697000081418,None,91.96988829999464,91.9704236999969,91.97045120000257,91.9839040999941,94.54797149999649,94.53291130000434,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//ori1.png,stim//horse4.png,Full Right,Half Right,Full Left,Half Left,Horse,Car,Shoe,Turtle,False,1,2.397,,,,,,,,,,,,,,,,,0,10,10,10,0,0,0,0,95.64531870000064,,,,,,,,,,,94.53323980000278,94.54797149999649,94.54797149999649,95.64531870000064,95.64531870000064,95.53211719999672,95.53327980000176,95.64531870000064,95.64531870000064,95.88104049999674,95.88104049999674,95.86519519999274,95.86522619999596,95.88104049999674,96.22670509999443,96.11510169999383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//ori1.png,stim//horse4.png,Full Right,Half Right,Full Left,Half Left,Horse,Car,Shoe,Turtle,False,1,2.397,,,,,,,,,,,,,,,,,0,10,10,10,1,0,1,0,96.22670509999443,,,,,,,,,,,,,,,,,96.11568279999483,96.22670509999443,96.22670509999443,96.46410199999809,96.46410199999809,96.44835809999495,96.44838750000054,96.46410199999809,96.80743430000439,96.69824030000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//ori1.png,stim//horse4.png,Full Right,Half Right,Full Left,Half Left,Horse,Car,Shoe,Turtle,False,1,2.397,,,,,,,,,,,,,,,,,0,10,10,10,2,0,2,0,96.80743430000439,,,,,,,,,,,,,,,,,96.6988313000038,96.80743430000439,96.80743430000439,97.04738000000361,97.04738000000361,97.03141250000044,97.03144180000527,97.04738000000361,97.34371089999331,97.2810948999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//ori1.png,stim//horse4.png,Full Right,Half Right,Full Left,Half Left,Horse,Car,Shoe,Turtle,False,1,2.397,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.32369039999321,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,97.34371089999331,100.29855550000502,1,1.470298600004753,None,100.2995896999928,100.29989639999985,100.29991020000307,100.31443420000141,102.71204379999836,102.6966928000038,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
shoe,3,stim//ori1.png,stim//shoe3.png,Half Left,Full Left,Full Right,Half Right,Horse,Turtle,Shoe,Car,False,4,2.231,,,,,,,,,,,,,,,,,0,11,11,11,0,0,0,0,103.80913739999232,,,,,,,,,,,102.6970747000014,102.71204379999836,102.71204379999836,103.80913739999232,103.80913739999232,103.69607109999924,103.69718220000505,103.80913739999232,103.80913739999232,104.04524520000268,104.04524520000268,104.02924669999629,104.02932509999664,104.04524520000268,104.39376679999987,104.2791872999951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
shoe,3,stim//ori1.png,stim//shoe3.png,Half Left,Full Left,Full Right,Half Right,Horse,Turtle,Shoe,Car,False,4,2.231,,,,,,,,,,,,,,,,,0,11,11,11,1,0,1,0,104.39376679999987,,,,,,,,,,,,,,,,,104.27972720000253,104.39376679999987,104.39376679999987,104.62812999999733,104.62812999999733,104.61258539999835,104.61261519999243,104.62812999999733,104.97504910000134,104.86227230000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
shoe,3,stim//ori1.png,stim//shoe3.png,Half Left,Full Left,Full Right,Half Right,Horse,Turtle,Shoe,Car,False,4,2.231,,,,,,,,,,,,,,,,,0,11,11,11,2,0,2,0,104.97504910000134,,,,,,,,,,,,,,,,,104.86286009999458,104.97504910000134,104.97504910000134,105.21125900000334,105.21125900000334,105.19571939999878,105.19575070000428,105.21125900000334,105.50938469999528,105.44541000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
shoe,3,stim//ori1.png,stim//shoe3.png,Half Left,Full Left,Full Right,Half Right,Horse,Turtle,Shoe,Car,False,4,2.231,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.49154550000094,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,105.50938469999528,108.46063760000106,4,1.91264000000956,None,108.46374779999314,108.46429809999245,108.4643259000004,108.4787948000012,110.70934420000413,110.69518569999491,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,4,stim//ori1.png,stim//car4.png,Car,Horse,Shoe,Turtle,Full Right,Half Right,Half Left,Full Left,True,1,2.3,,,,,,,,,,,,,,,,,0,12,12,12,0,0,0,0,111.80589529999997,,,,,,,,,,,110.69541970000137,110.70934420000413,110.70934420000413,111.80589529999997,111.80589529999997,111.69365430000471,111.69495720000123,111.80589529999997,111.80589529999997,112.04253170000447,112.04253170000447,112.02665849999175,112.02669030000106,112.04253170000447,112.38972249999642,112.2764532000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,4,stim//ori1.png,stim//car4.png,Car,Horse,Shoe,Turtle,Full Right,Half Right,Half Left,Full Left,True,1,2.3,,,,,,,,,,,,,,,,,0,12,12,12,1,0,1,0,112.38972249999642,,,,,,,,,,,,,,,,,112.27704000000085,112.38972249999642,112.38972249999642,112.62564820000262,112.62564820000262,112.6096622000041,112.60968890000368,112.62564820000262,112.97118649999902,112.85972429999674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,4,stim//ori1.png,stim//car4.png,Car,Horse,Shoe,Turtle,Full Right,Half Right,Half Left,Full Left,True,1,2.3,,,,,,,,,,,,,,,,,0,12,12,12,2,0,2,0,112.97118649999902,,,,,,,,,,,,,,,,,112.86030929999833,112.97118649999902,112.97118649999902,113.2088350999984,113.2088350999984,113.19293669999752,113.19296650000615,113.2088350999984,113.51154560000577,113.44287240000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,4,stim//ori1.png,stim//car4.png,Car,Horse,Shoe,Turtle,Full Right,Half Right,Half Left,Full Left,True,1,2.3,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.49102329999732,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,113.51154560000577,116.45791979999922,1,2.133999700003187,None,116.4601427000016,116.46068239999295,116.4607096999971,116.47684279999521,118.79024430000572,118.77602710000065,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,2,stim//obj1.png,stim//horse2.png,Car,Horse,Shoe,Turtle,Half Left,Full Left,Half Right,Full Right,True,2,2.42,,,,,,,,,,,,,,,,,0,13,13,13,0,0,0,0,119.88610889999836,,,,,,,,,,,118.77625650000118,118.79024430000572,118.79024430000572,119.88610889999836,119.88610889999836,119.7740383999917,119.7752538999921,119.88610889999836,119.88610889999836,120.12312550000206,120.12312550000206,120.10730770000373,120.10733689999324,120.12312550000206,120.46969929999614,120.35731910000322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,2,stim//obj1.png,stim//horse2.png,Car,Horse,Shoe,Turtle,Half Left,Full Left,Half Right,Full Right,True,2,2.42,,,,,,,,,,,,,,,,,0,13,13,13,1,0,1,0,120.46969929999614,,,,,,,,,,,,,,,,,120.35790190000262,120.46969929999614,120.46969929999614,120.7064207999938,120.7064207999938,120.69048819999443,120.69051719999698,120.7064207999938,121.04241150000598,120.94056800000544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,2,stim//obj1.png,stim//horse2.png,Car,Horse,Shoe,Turtle,Half Left,Full Left,Half Right,Full Right,True,2,2.42,,,,,,,,,,,,,,,,,0,13,13,13,2,0,2,0,121.04241150000598,,,,,,,,,,,,,,,,,120.94109059999755,121.04241150000598,121.04241150000598,121.28943930000241,121.28943930000241,121.27372509999259,121.27375389999361,121.28943930000241,121.59053329999733,121.52342769999814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,2,stim//obj1.png,stim//horse2.png,Car,Horse,Shoe,Turtle,Half Left,Full Left,Half Right,Full Right,True,2,2.42,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.57483689999208,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,121.59053329999733,124.52408570000262,2,1.5753093999956036,None,124.5262492000038,124.52678849999211,124.52681559999473,124.5405180999951,126.97069489999558,126.95657080000092,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,2,stim//ori2.png,stim//turtle2.png,Turtle,Car,Horse,Shoe,Full Left,Full Right,Half Left,Half Right,True,3,2.607,,,,,,,,,,,,,,,,,0,14,14,14,0,0,0,0,128.06611849999172,,,,,,,,,,,126.95679640000162,126.97069489999558,126.97069489999558,128.06611849999172,128.06611849999172,127.95493680000072,127.95604509999976,128.06611849999172,128.06611849999172,128.30385709999246,128.30385709999246,128.28770499999519,128.28773500000534,128.30385709999246,128.6516852999921,128.53798500000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,2,stim//ori2.png,stim//turtle2.png,Turtle,Car,Horse,Shoe,Full Left,Full Right,Half Left,Half Right,True,3,2.607,,,,,,,,,,,,,,,,,0,14,14,14,1,0,1,0,128.6516852999921,,,,,,,,,,,,,,,,,128.53857509999943,128.6516852999921,128.6516852999921,128.8870065999945,128.8870065999945,128.8712288999959,128.87125870000455,128.8870065999945,129.23256899999978,129.12115940000513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,2,stim//ori2.png,stim//turtle2.png,Turtle,Car,Horse,Shoe,Full Left,Full Right,Half Left,Half Right,True,3,2.607,,,,,,,,,,,,,,,,,0,14,14,14,2,0,2,0,129.23256899999978,,,,,,,,,,,,,,,,,129.12174159999995,129.23256899999978,129.23256899999978,129.47025480000593,129.47025480000593,129.4542373000004,129.4542686999921,129.47025480000593,129.77871389999927,129.70431010000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
turtle,2,stim//ori2.png,stim//turtle2.png,Turtle,Car,Horse,Shoe,Full Left,Full Right,Half Left,Half Right,True,3,2.607,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.75828850000107,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,129.77871389999927,132.70469660000526,3,2.107725900001242,None,132.70558169999276,132.70586149999872,132.7058737000043,132.7205388000002,135.33467729999393,135.3209826999955,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,3,stim//obj1.png,stim//car3.png,Horse,Car,Turtle,Shoe,Full Right,Half Right,Half Left,Full Left,True,2,2.376,,,,,,,,,,,,,,,,,0,15,15,15,0,0,0,0,136.42919890000485,,,,,,,,,,,135.3212349999958,135.33467729999393,135.33467729999393,136.42919890000485,136.42919890000485,136.3186973999982,136.31978930000332,136.42919890000485,136.42919890000485,136.66798810000182,136.66798810000182,136.65210579999257,136.65213689999655,136.66798810000182,137.01430579999578,136.9019871999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,3,stim//obj1.png,stim//car3.png,Horse,Car,Turtle,Shoe,Full Right,Half Right,Half Left,Full Left,True,2,2.376,,,,,,,,,,,,,,,,,0,15,15,15,1,0,1,0,137.01430579999578,,,,,,,,,,,,,,,,,136.90253009999287,137.01430579999578,137.01430579999578,137.25109809999412,137.25109809999412,137.23530319999554,137.2353698999941,137.25109809999412,137.59607430000324,137.48503009999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,3,stim//obj1.png,stim//car3.png,Horse,Car,Turtle,Shoe,Full Right,Half Right,Half Left,Full Left,True,2,2.376,,,,,,,,,,,,,,,,,0,15,15,15,2,0,2,0,137.59607430000324,,,,,,,,,,,,,,,,,137.48561370000243,137.59607430000324,137.59607430000324,137.8342593999987,137.8342593999987,137.81835349999892,137.8183829000045,137.8342593999987,138.141606899997,138.0682772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
car,3,stim//obj1.png,stim//car3.png,Horse,Car,Turtle,Shoe,Full Right,Half Right,Half Left,Full Left,True,2,2.376,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.1249453000055,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,138.141606899997,141.08445520000532,2,1.5842807000008179,None,141.08563630000572,141.08596860000398,141.08598439999332,141.10125340000377,143.48220250000304,143.4679577999923,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,2,stim//ori1.png,stim//horse2.png,Full Left,Full Right,Half Left,Half Right,Car,Turtle,Horse,Shoe,False,3,2.652,,,,,,,,,,,,,,,,,0,16,16,16,0,0,0,0,144.57682380000188,,,,,,,,,,,143.46818270000222,143.48220250000304,143.48220250000304,144.57682380000188,144.57682380000188,144.46629189999658,144.46739360000356,144.57682380000188,144.57682380000188,144.81537599999865,144.81537599999865,144.79943460000504,144.79946599999676,144.81537599999865,145.1618102999928,145.0493781999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,2,stim//ori1.png,stim//horse2.png,Full Left,Full Right,Half Left,Half Right,Car,Turtle,Horse,Shoe,False,3,2.652,,,,,,,,,,,,,,,,,0,16,16,16,1,0,1,0,145.1618102999928,,,,,,,,,,,,,,,,,145.0499681999936,145.1618102999928,145.1618102999928,145.3984708999924,145.3984708999924,145.3827142999944,145.38279030000558,145.3984708999924,145.74293160000525,145.63253519999853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,2,stim//ori1.png,stim//horse2.png,Full Left,Full Right,Half Left,Half Right,Car,Turtle,Horse,Shoe,False,3,2.652,,,,,,,,,,,,,,,,,0,16,16,16,2,0,2,0,145.74293160000525,,,,,,,,,,,,,,,,,145.63312149999547,145.74293160000525,145.74293160000525,145.98251669999445,145.98251669999445,145.9657881000021,145.96581749999314,145.98251669999445,146.29600519999804,146.2156346999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,2,stim//ori1.png,stim//horse2.png,Full Left,Full Right,Half Left,Half Right,Car,Turtle,Horse,Shoe,False,3,2.652,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.27557420000085,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,146.29600519999804,149.23302800000238,3,1.5583110000006855,None,149.23519639999722,149.2356984999933,149.23572599999898,149.2489585000003,151.91281910000544,151.89853789999324,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,1,stim//ori1.png,stim//horse1.png,Car,Turtle,Shoe,Horse,Full Right,Full Left,Half Left,Half Right,True,2,2.414,,,,,,,,,,,,,,,,,0,17,17,17,0,0,0,0,153.00881359999767,,,,,,,,,,,151.8987766999926,151.91281910000544,151.91281910000544,153.00881359999767,153.00881359999767,152.89679450000403,152.89789670000027,153.00881359999767,153.00881359999767,153.24593099999765,153.24593099999765,153.23008920000575,153.2301213000028,153.24593099999765,153.58894639999198,153.4797702999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,1,stim//ori1.png,stim//horse1.png,Car,Turtle,Shoe,Horse,Full Right,Full Left,Half Left,Half Right,True,2,2.414,,,,,,,,,,,,,,,,,0,17,17,17,1,0,1,0,153.58894639999198,,,,,,,,,,,,,,,,,153.480352700004,153.58894639999198,153.58894639999198,153.82911669999885,153.82911669999885,153.81327379999857,153.8133022999973,153.82911669999885,154.1758528999926,154.06304300000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,1,stim//ori1.png,stim//horse1.png,Car,Turtle,Shoe,Horse,Full Right,Full Left,Half Left,Half Right,True,2,2.414,,,,,,,,,,,,,,,,,0,17,17,17,2,0,2,0,154.1758528999926,,,,,,,,,,,,,,,,,154.06362519999675,154.1758528999926,154.1758528999926,154.41205549999722,154.41205549999722,154.3964704999962,154.39654060000612,154.41205549999722,154.7275207000057,154.64623800000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,1,stim//ori1.png,stim//horse1.png,Car,Turtle,Shoe,Horse,Full Right,Full Left,Half Left,Half Right,True,2,2.414,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.70736780000152,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,154.7275207000057,157.6630354999943,2,2.0232671999983722,None,157.66429089999292,157.66460849999567,157.66462179999507,157.6795526999922,160.09352539999236,160.0793005000014,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,1,stim//obj2.png,stim//horse1.png,Horse,Shoe,Turtle,Car,Full Left,Half Left,Full Right,Half Right,True,1,2.452,,,,,,,,,,,,,,,,,0,18,18,18,0,0,0,0,161.18712230000529,,,,,,,,,,,160.07952800000203,160.09352539999236,160.09352539999236,161.18712230000529,161.18712230000529,161.07728149999457,161.07844709999335,161.18712230000529,161.18712230000529,161.426689800006,161.426689800006,161.41084969999793,161.4108802999981,161.426689800006,161.7740010999987,161.66078049999487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,1,stim//obj2.png,stim//horse1.png,Horse,Shoe,Turtle,Car,Full Left,Half Left,Full Right,Half Right,True,1,2.452,,,,,,,,,,,,,,,,,0,18,18,18,1,0,1,0,161.7740010999987,,,,,,,,,,,,,,,,,161.6613614999951,161.7740010999987,161.7740010999987,162.00971949999803,162.00971949999803,161.99405179999303,161.99412309999752,162.00971949999803,162.3556077999965,162.24382160000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,1,stim//obj2.png,stim//horse1.png,Horse,Shoe,Turtle,Car,Full Left,Half Left,Full Right,Half Right,True,1,2.452,,,,,,,,,,,,,,,,,0,18,18,18,2,0,2,0,162.3556077999965,,,,,,,,,,,,,,,,,162.24442400000407,162.3556077999965,162.3556077999965,162.59293169999728,162.59293169999728,162.5773549000005,162.5774386999983,162.59293169999728,162.93005260000064,162.82717029999185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,1,stim//obj2.png,stim//horse1.png,Horse,Shoe,Turtle,Car,Full Left,Half Left,Full Right,Half Right,True,1,2.452,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.91121009999188,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,162.93005260000064,165.8291121999937,1,1.1010074999940116,None,165.83034119999502,165.8306656999921,165.83068159999675,165.84330079999927,168.30738040000142,168.2932151999994,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
horse,4,stim//ori2.png,stim//horse4.png,Car,Horse,Turtle,Shoe,Full Left,Half Right,Half Left,Full Right,True,4,2.309,,,,,,,,,,,,,,,,,0,19,19,19,0,0,0,0,169.4028657000017,,,,,,,,,,,168.29345119999198,168.30738040000142,168.30738040000142,169.4028657000017,169.4028657000017,169.2916247999965,169.29272850000416,169.4028657000017,169.4028657000017,169.64070319999882,169.64070319999882,169.6248459000053,169.62487850000616,169.64070319999882,169.98534369999834,169.874708000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,2023-11-10_15h03.37.530,pilotv2,2023.2.3,59.8446194295882,2023-11-10 15h03.49.570029 +0100,
