category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,correctButton,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,babyEnter.thisRepN,babyEnter.thisTrialN,babyEnter.thisN,babyEnter.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,fixCrossR_6.started,cue.stopped,fixCrossR_6.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,codeAcc.started,codeAcc.stopped,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,tybb.started,key_resp_13.started,fixCrossR_5.started,tybb.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Left,Full Right,Full Left,Half Right,Shoe,Car,Horse,Turtle,False,2,2.491,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,30.85124010000436,,,,,,,,,,,,,,,,,30.736540500001865,30.85124010000436,30.85124010000436,31.1013008000009,31.1013008000009,31.08558919999632,31.085620600002585,31.1013008000009,31.44701079999504,31.335363399994094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Left,Full Right,Full Left,Half Right,Shoe,Car,Horse,Turtle,False,2,2.491,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,31.44701079999504,,,,,,,,,,,,,,,,,31.335891700000502,31.44701079999504,31.44701079999504,31.684734099995694,31.684734099995694,31.668851199996425,31.66888860000472,31.684734099995694,31.9550084000075,31.918121199996676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Left,Full Right,Full Left,Half Right,Shoe,Car,Horse,Turtle,False,2,2.491,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.93793729999743,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,31.9550084000075,34.91851800000586,2,1.5763427000056254,None,34.920451400001184,34.92098179999448,34.92100919999939,34.935142400005134,37.43242500000633,37.41814160000649,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
turtle,4,stim//obj2.png,stim//turtle4.png,Horse,Turtle,Car,Shoe,Half Right,Half Left,Full Left,Full Right,True,2,2.589,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,38.52853070000128,,,,,,,,,,,37.41865340000368,37.43242500000633,37.43242500000633,38.52853070000128,38.52853070000128,38.416514800002915,38.417655500001274,38.52853070000128,38.52853070000128,38.76573699999426,38.76573699999426,38.749931400001515,38.749971400000504,38.76573699999426,39.11189420000301,38.999628999998095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
turtle,4,stim//obj2.png,stim//turtle4.png,Horse,Turtle,Car,Shoe,Half Right,Half Left,Full Left,Full Right,True,2,2.589,,,,,,,,,,,,,,,,,0,3,3,3,1,0,1,0,39.11189420000301,,,,,,,,,,,,,,,,,39.00013200000103,39.11189420000301,39.11189420000301,39.348271199996816,39.348271199996816,39.33353449999413,39.33359100000234,39.348271199996816,39.69637770000554,39.58284200000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
turtle,4,stim//obj2.png,stim//turtle4.png,Horse,Turtle,Car,Shoe,Half Right,Half Left,Full Left,Full Right,True,2,2.589,,,,,,,,,,,,,,,,,0,3,3,3,2,0,2,0,39.69637770000554,,,,,,,,,,,,,,,,,39.58338929999445,39.69637770000554,39.69637770000554,39.93159960000776,39.93159960000776,39.915310399999726,39.91532780000125,39.93159960000776,40.21279720000166,40.166172400000505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
turtle,4,stim//obj2.png,stim//turtle4.png,Horse,Turtle,Car,Shoe,Half Right,Half Left,Full Left,Full Right,True,2,2.589,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.192748999994365,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,40.21279720000166,43.183919500006596,2,0.8223812999931397,None,43.18502520000038,43.185344900004566,43.185360400006175,43.19896100000187,45.79636279999977,45.78085559999454,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,2,stim//ori2.png,stim//horse2.png,Half Left,Full Left,Half Right,Full Right,Turtle,Horse,Shoe,Car,False,1,2.191,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,46.892576900005224,,,,,,,,,,,45.7810926999955,45.79636279999977,45.79636279999977,46.892576900005224,46.892576900005224,46.780537900005584,46.78166730000521,46.892576900005224,46.892576900005224,47.12969129999692,47.12969129999692,47.113960600006976,47.11400149999827,47.12969129999692,47.46211150000454,47.36375560000306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,2,stim//ori2.png,stim//horse2.png,Half Left,Full Left,Half Right,Full Right,Turtle,Horse,Shoe,Car,False,1,2.191,,,,,,,,,,,,,,,,,0,4,4,4,1,0,1,0,47.46211150000454,,,,,,,,,,,,,,,,,47.36449550000543,47.46211150000454,47.46211150000454,47.696080099995015,47.696080099995015,47.68043629999738,47.68047419999493,47.696080099995015,48.03667620000488,47.92971419999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,2,stim//ori2.png,stim//horse2.png,Half Left,Full Left,Half Right,Full Right,Turtle,Horse,Shoe,Car,False,1,2.191,,,,,,,,,,,,,,,,,0,4,4,4,2,0,2,0,48.03667620000488,,,,,,,,,,,,,,,,,47.93013029999565,48.03667620000488,48.03667620000488,48.27932850000798,48.27932850000798,48.26328860000649,48.263319399993634,48.27932850000798,48.56109750000178,48.51323090000369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,2,stim//ori2.png,stim//horse2.png,Half Left,Full Left,Half Right,Full Right,Turtle,Horse,Shoe,Car,False,1,2.191,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.54079020000063,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,48.56109750000178,51.52999450000061,1,1.4653593999973964,None,51.532464400006575,51.53299390000757,51.53302099999564,51.54633090000425,53.74374639999587,53.72843800000555,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,1,stim//obj1.png,stim//horse1.png,Full Right,Half Left,Half Right,Full Left,Turtle,Shoe,Horse,Car,False,3,2.454,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,54.84094769999501,,,,,,,,,,,53.72866839999915,53.74374639999587,53.74374639999587,54.84094769999501,54.84094769999501,54.72818400000688,54.729644799997914,54.84094769999501,54.84094769999501,55.076848900003824,55.076848900003824,55.061141600002884,55.06117719999747,55.076848900003824,55.4225407000049,55.310991200007265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,1,stim//obj1.png,stim//horse1.png,Full Right,Half Left,Half Right,Full Left,Turtle,Shoe,Horse,Car,False,3,2.454,,,,,,,,,,,,,,,,,0,5,5,5,1,0,1,0,55.4225407000049,,,,,,,,,,,,,,,,,55.31152620000648,55.4225407000049,55.4225407000049,55.66029499999422,55.66029499999422,55.64457119999861,55.644616100005805,55.66029499999422,56.01002489999519,55.894548700001906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,1,stim//obj1.png,stim//horse1.png,Full Right,Half Left,Half Right,Full Left,Turtle,Shoe,Horse,Car,False,3,2.454,,,,,,,,,,,,,,,,,0,5,5,5,2,0,2,0,56.01002489999519,,,,,,,,,,,,,,,,,55.8951847999997,56.01002489999519,56.01002489999519,56.25984149999567,56.25984149999567,56.24402040000132,56.24404950000462,56.25984149999567,56.54056910000509,56.49384799999825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,1,stim//obj1.png,stim//horse1.png,Full Right,Half Left,Half Right,Full Left,Turtle,Shoe,Horse,Car,False,3,2.454,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.52402179999626,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,56.54056910000509,59.495478099997854,3,1.9827802999934647,None,59.496586299996125,59.49690959999862,59.4969248999987,59.51010430000315,61.974518600007286,61.959746000007726,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,2,stim//obj2.png,stim//horse2.png,Half Left,Full Right,Half Right,Full Left,Car,Horse,Turtle,Shoe,False,2,2.604,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,63.05549260000407,,,,,,,,,,,61.96021600000677,61.974518600007286,61.974518600007286,63.05549260000407,63.05549260000407,62.95808169999509,62.958603699997184,63.05549260000407,63.05549260000407,63.29102459999558,63.29102459999558,63.275051400007214,63.27508469999884,63.29102459999558,63.624975800004904,63.52512760000536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,2,stim//obj2.png,stim//horse2.png,Half Left,Full Right,Half Right,Full Left,Car,Horse,Turtle,Shoe,False,2,2.604,,,,,,,,,,,,,,,,,0,6,6,6,1,0,1,0,63.624975800004904,,,,,,,,,,,,,,,,,63.525824600001215,63.624975800004904,63.624975800004904,63.87419129999762,63.87419129999762,63.858597700003884,63.85863580000296,63.87419129999762,64.21284500000183,64.10802309999417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,2,stim//obj2.png,stim//horse2.png,Half Left,Full Right,Half Right,Full Left,Car,Horse,Turtle,Shoe,False,2,2.604,,,,,,,,,,,,,,,,,0,6,6,6,2,0,2,0,64.21284500000183,,,,,,,,,,,,,,,,,64.10840520000784,64.21284500000183,64.21284500000183,64.45744500000728,64.45744500000728,64.44175549999636,64.44179320000694,64.45744500000728,64.75230760000704,64.69156839999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
horse,2,stim//obj2.png,stim//horse2.png,Half Left,Full Right,Half Right,Full Left,Car,Horse,Turtle,Shoe,False,2,2.604,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.73506550000457,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,64.75230760000704,67.70665530000406,2,1.3380718000116758,None,67.70765100000426,67.70795640000142,67.70797010000388,67.72468729999673,70.3385350000026,70.3234220000013,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
car,2,stim//ori1.png,stim//car2.png,Horse,Turtle,Car,Shoe,Full Right,Full Left,Half Left,Half Right,True,3,2.473,,,,,,,,,,,,,,,,,0,7,7,7,0,0,0,0,71.43595420000202,,,,,,,,,,,70.3237713999988,70.3385350000026,70.3385350000026,71.43595420000202,71.43595420000202,71.32267029999639,71.32381440000609,71.43595420000202,71.43595420000202,71.67150910000782,71.67150910000782,71.65568959999655,71.65572389999579,71.67150910000782,72.00771130000066,71.9058062999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
car,2,stim//ori1.png,stim//car2.png,Horse,Turtle,Car,Shoe,Full Right,Full Left,Half Left,Half Right,True,3,2.473,,,,,,,,,,,,,,,,,0,7,7,7,1,0,1,0,72.00771130000066,,,,,,,,,,,,,,,,,71.90649710000434,72.00771130000066,72.00771130000066,72.25492970000778,72.25492970000778,72.23912230000133,72.23915959999431,72.25492970000778,72.60568619999685,72.4890607999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
car,2,stim//ori1.png,stim//car2.png,Horse,Turtle,Car,Shoe,Full Right,Full Left,Half Left,Half Right,True,3,2.473,,,,,,,,,,,,,,,,,0,7,7,7,2,0,2,0,72.60568619999685,,,,,,,,,,,,,,,,,72.48979910000344,72.60568619999685,72.60568619999685,72.85457399999723,72.85457399999723,72.83874059999653,72.8387733999989,72.85457399999723,73.14514769999369,73.08870580000803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
car,2,stim//ori1.png,stim//car2.png,Horse,Turtle,Car,Shoe,Full Right,Full Left,Half Left,Half Right,True,3,2.473,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.12502849999873,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,73.14514769999369,76.10356240000692,3,2.241962700005388,None,76.10549430000538,76.1060695000051,76.10609660000773,76.12175550000393,78.60252339999715,78.58760179999808,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
turtle,3,stim//ori1.png,stim//turtle3.png,Horse,Turtle,Car,Shoe,Full Left,Half Right,Full Right,Half Left,True,2,2.421,,,,,,,,,,,,,,,,,0,8,8,8,0,0,0,0,79.69789939999464,,,,,,,,,,,78.58795410000312,78.60252339999715,78.60252339999715,79.69789939999464,79.69789939999464,79.58673120000458,79.5878767999966,79.69789939999464,79.69789939999464,79.93561410000257,79.93561410000257,79.91974060000211,79.91977510000288,79.93561410000257,80.28146030000062,80.16952999999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
turtle,3,stim//ori1.png,stim//turtle3.png,Horse,Turtle,Car,Shoe,Full Left,Half Right,Full Right,Half Left,True,2,2.421,,,,,,,,,,,,,,,,,0,8,8,8,1,0,1,0,80.28146030000062,,,,,,,,,,,,,,,,,80.1700520000013,80.28146030000062,80.28146030000062,80.51857309999468,80.51857309999468,80.50245489999361,80.50247870000021,80.51857309999468,80.8675660000008,80.75321700000495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
turtle,3,stim//ori1.png,stim//turtle3.png,Horse,Turtle,Car,Shoe,Full Left,Half Right,Full Right,Half Left,True,2,2.421,,,,,,,,,,,,,,,,,0,8,8,8,2,0,2,0,80.8675660000008,,,,,,,,,,,,,,,,,80.7539065000019,80.8675660000008,80.8675660000008,81.10173270000087,81.10173270000087,81.08557569999539,81.08559879999666,81.10173270000087,81.40509380000003,81.33585810000659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
turtle,3,stim//ori1.png,stim//turtle3.png,Horse,Turtle,Car,Shoe,Full Left,Half Right,Full Right,Half Left,True,2,2.421,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.38989059999585,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,81.40509380000003,84.33638370000699,2,0.9102404000004753,None,84.33858860000328,84.33912520000013,84.33915220000199,84.35238660000323,86.78320890000032,86.76791579999554,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
car,4,stim//ori2.png,stim//car4.png,Turtle,Shoe,Horse,Car,Half Left,Full Left,Half Right,Full Right,True,4,2.558,,,,,,,,,,,,,,,,,0,9,9,9,0,0,0,0,87.87997619999805,,,,,,,,,,,86.76823099999456,86.78320890000032,86.78320890000032,87.87997619999805,87.87997619999805,87.76743730000453,87.76874990000215,87.87997619999805,87.87997619999805,88.11625320000167,88.11625320000167,88.1003492000018,88.1003822000057,88.11625320000167,88.46642310000607,88.35106790000282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,2,2023-11-10_16h29.22.200,pilotv2,2023.2.3,59.966886286312125,2023-11-10 16h29.38.733911 +0100,
