InstructionsFilepath,Instructions2Filepath,category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,instructions_controller.thisRepN,instructions_controller.thisTrialN,instructions_controller.thisN,instructions_controller.thisIndex,instruction_slide_loop.thisRepN,instruction_slide_loop.thisTrialN,instruction_slide_loop.thisN,instruction_slide_loop.thisIndex,instructions2_controller.thisRepN,instructions2_controller.thisTrialN,instructions2_controller.thisN,instructions2_controller.thisIndex,instruction2_slide_loop.thisRepN,instruction2_slide_loop.thisTrialN,instruction2_slide_loop.thisN,instruction2_slide_loop.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,instructionPrep.started,instructionPrep.stopped,Instructions1.started,imageInstruct.started,buttonNext.started,buttonBack.started,Instructions1.stopped,buttonNext.numClicks,buttonNext.timesOn,buttonNext.timesOff,buttonBack.numClicks,buttonBack.timesOn,buttonBack.timesOff,test1.started,text_8.started,button.started,button_2.started,image_17.started,test1.stopped,button.numClicks,button.timesOn,button.timesOff,button_2.numClicks,button_2.timesOn,button_2.timesOff,test2.started,text_9.started,button_3.started,button_4.started,image_18.started,test2.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,test3.started,text_10.started,button_5.started,button_7.started,image_19.started,test3.stopped,button_5.numClicks,button_5.timesOn,button_5.timesOff,button_7.numClicks,button_7.timesOn,button_7.timesOff,test4.started,text_11.started,button_6.started,button_8.started,image_20.started,test4.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,button_8.numClicks,button_8.timesOn,button_8.timesOff,instruction2prep.started,instruction2prep.stopped,Instructions2.started,imageInstruct_2.started,buttonNext_2.started,buttonBack_2.started,Instructions2.stopped,buttonNext_2.numClicks,buttonNext_2.timesOn,buttonNext_2.timesOff,buttonBack_2.numClicks,buttonBack_2.timesOn,buttonBack_2.timesOff,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,codeAcc.started,codeAcc.stopped,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Full Left,Full Right,Half Left,Shoe,Horse,Turtle,Car,False,3.037,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.58497650001664,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,134.61333280004328,137.35114290000638,3,2.647938400041312,None,137.3528096000082,137.36766670004,140.43435670004692,140.4020183000248,140.4020566000254,140.40249210002366,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,4,stim//obj2.png,stim//shoe4.png,Half Right,Full Right,Full Left,Half Left,Turtle,Shoe,Car,Horse,False,2.915,,,,,,,,,,,,,,,,,,,,,0,9,9,9,0,0,0,0,141.53533300000709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.40273920004256,140.43435670004692,141.41882550000446,141.41990750003606,141.53533300000709,141.53533300000709,141.78549840004416,141.78549840004416,141.7698461000109,141.7698733000434,141.78549840004416,142.16913809999824,142.05310570000438,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,4,stim//obj2.png,stim//shoe4.png,Half Right,Full Right,Full Left,Half Left,Turtle,Shoe,Car,Horse,False,2.915,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,0,1,0,142.16913809999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.05348760000197,142.16913809999824,142.16913809999824,142.41949890000978,142.41949890000978,142.40360340004554,142.40363460005028,142.41949890000978,142.83637610002188,142.65370470000198,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,4,stim//obj2.png,stim//shoe4.png,Half Right,Full Right,Full Left,Half Left,Turtle,Shoe,Car,Horse,False,2.915,,,,,,,,,,,,,,,,,,,,,0,9,9,9,2,0,2,0,142.83637610002188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.6542671000352,142.83637610002188,142.83637610002188,143.08668040001066,143.08668040001066,143.07070330000715,143.07073520001722,143.08668040001066,143.5205292000319,143.3206776000443,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,4,stim//obj2.png,stim//shoe4.png,Half Right,Full Right,Full Left,Half Left,Turtle,Shoe,Car,Horse,False,2.915,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.4925893000327,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,143.5205292000319,146.32303780002985,2,0.7575578999822028,None,146.3243189000059,146.3394712000154,149.25847830000566,149.24229290004587,149.24232250003843,149.24259050004184,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,3,stim//ori2.png,stim//car3.png,Car,Turtle,Horse,Shoe,Full Left,Half Left,Full Right,Half Right,True,2.298,,,,,,,,,,,,,,,,,,,,,0,10,10,10,0,0,0,0,150.37612620001892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2430087000248,149.25847830000566,150.24281770002563,150.2439567000256,150.37612620001892,150.37612620001892,150.62623039999744,150.62623039999744,150.61031800002092,150.6103507000371,150.62623039999744,150.97639060002984,150.86047940002754,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,3,stim//ori2.png,stim//car3.png,Car,Turtle,Horse,Shoe,Full Left,Half Left,Full Right,Half Right,True,2.298,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,0,1,0,150.97639060002984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.86101670004427,150.97639060002984,150.97639060002984,151.22669610002777,151.22669610002777,151.21065690001706,151.2106816000305,151.22669610002777,151.64370870002313,151.4611111000413,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,3,stim//ori2.png,stim//car3.png,Car,Turtle,Horse,Shoe,Full Left,Half Left,Full Right,Half Right,True,2.298,,,,,,,,,,,,,,,,,,,,,0,10,10,10,2,0,2,0,151.64370870002313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.46150900004432,151.64370870002313,151.64370870002313,151.89413400000194,151.89413400000194,151.8781583000091,151.87818550004158,151.89413400000194,152.32931220001774,152.12839210004313,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,car,3,stim//ori2.png,stim//car3.png,Car,Turtle,Horse,Shoe,Full Left,Half Left,Full Right,Half Right,True,2.298,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.30309420003323,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,152.32931220001774,155.13037720002467,3,1.3322620000108145,None,155.13198360003298,155.14667240000563,157.44860930001596,157.43270689999918,157.43274400004884,157.43306790001225,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,3,stim//ori2.png,stim//turtle3.png,Half Right,Half Left,Full Right,Full Left,Turtle,Shoe,Car,Horse,False,2.955,,,,,,,,,,,,,,,,,,,,,0,11,11,11,0,0,0,0,158.56624110002303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4333133000182,157.44860930001596,158.43343780003488,158.43404890003148,158.56624110002303,158.56624110002303,158.81647160003195,158.81647160003195,158.8006343000452,158.80067240004428,158.81647160003195,159.16658060002374,159.0502581000328,,,,,,,,,,,,,,,,,,,,,,,,,,158.56624110002303,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,3,stim//ori2.png,stim//turtle3.png,Half Right,Half Left,Full Right,Full Left,Turtle,Shoe,Car,Horse,False,2.955,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,0,1,0,159.16658060002374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.05080359999556,159.16658060002374,159.16658060002374,159.41684990003705,159.41684990003705,159.40073220001068,159.4007570000249,159.41684990003705,159.8338434000034,159.6511239000247,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,3,stim//ori2.png,stim//turtle3.png,Half Right,Half Left,Full Right,Full Left,Turtle,Shoe,Car,Horse,False,2.955,,,,,,,,,,,,,,,,,,,,,0,11,11,11,2,0,2,0,159.8338434000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.6513769000303,159.8338434000034,159.8338434000034,160.08432570000878,160.08432570000878,160.068025900051,160.0680391000351,160.08432570000878,160.5196147999959,160.31817560002673,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,3,stim//ori2.png,stim//turtle3.png,Half Right,Half Left,Full Right,Full Left,Turtle,Shoe,Car,Horse,False,2.955,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.4947383000399,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,160.5196147999959,163.3204838000238,1,2.269753300002776,None,163.32182340003783,163.33693650003988,166.30578300001798,166.29017280001426,166.29021250002552,166.29067760001635,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Horse,Car,Turtle,Shoe,Full Left,Half Left,Full Right,Half Right,True,2.609,,,,,,,,,,,,,,,,,,,,,0,12,12,12,0,0,0,0,167.4068968000356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.29098859999795,166.30578300001798,167.29064960003598,167.2914795000106,167.4068968000356,167.4068968000356,167.65719390002778,167.65719390002778,167.64082050003344,167.6408519000397,167.65719390002778,168.0072956000222,167.89131780003663,,,,,,,,,,,,,,,,,,,,,,,,,,167.4068968000356,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Horse,Car,Turtle,Shoe,Full Left,Half Left,Full Right,Half Right,True,2.609,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,0,1,0,168.0072956000222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.89180490002036,168.0072956000222,168.0072956000222,168.25763150001876,168.25763150001876,168.24143170000752,168.24145680002403,168.25763150001876,168.67468850000296,168.4916481000255,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Horse,Car,Turtle,Shoe,Full Left,Half Left,Full Right,Half Right,True,2.609,,,,,,,,,,,,,,,,,,,,,0,12,12,12,2,0,2,0,168.67468850000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.49200130003737,168.67468850000296,168.67468850000296,168.924928500026,168.924928500026,168.9087172000436,168.9087428000057,168.924928500026,169.4419819000177,169.1589123000158,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Horse,Car,Turtle,Shoe,Full Left,Half Left,Full Right,Half Right,True,2.609,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.41185240005143,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,169.4419819000177,172.16115690005245,3,1.7955194000387564,None,172.16263940004865,172.1775062000379,174.79646480001975,174.78029320004862,174.78033110004617,174.7806624000077,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,4,stim//obj1.png,stim//turtle4.png,Half Left,Full Right,Full Left,Half Right,Turtle,Shoe,Horse,Car,False,2.491,,,,,,,,,,,,,,,,,,,,,0,13,13,13,0,0,0,0,175.89710910001304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.78106360003585,174.79646480001975,175.7813406000496,175.7821579000447,175.89710910001304,175.89710910001304,176.1474717000383,176.1474717000383,176.1314362999983,176.13146850001067,176.1474717000383,176.4977579000406,176.38209290005034,,,,,,,,,,,,,,,,,,,,,,,,,,175.89710910001304,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,4,stim//obj1.png,stim//turtle4.png,Half Left,Full Right,Full Left,Half Right,Turtle,Shoe,Horse,Car,False,2.491,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,0,1,0,176.4977579000406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.38236899999902,176.4977579000406,176.4977579000406,176.74799390003318,176.74799390003318,176.73176230001263,176.73178770003142,176.74799390003318,177.1651908000349,176.98214560002089,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,4,stim//obj1.png,stim//turtle4.png,Half Left,Full Right,Full Left,Half Right,Turtle,Shoe,Horse,Car,False,2.491,,,,,,,,,,,,,,,,,,,,,0,13,13,13,2,0,2,0,177.1651908000349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.9824516000226,177.1651908000349,177.1651908000349,177.41496100003133,177.41496100003133,177.3992014999967,177.39921510004206,177.41496100003133,177.86568760004593,177.64945500000613,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,4,stim//obj1.png,stim//turtle4.png,Half Left,Full Right,Full Left,Half Right,Turtle,Shoe,Horse,Car,False,2.491,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.83220500004245,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,177.86568760004593,180.65156220004428,1,1.4910650000092573,None,180.65299670002423,180.6679543000064,183.1700432000216,183.15399720001733,183.15403470001183,183.15439229999902,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,2,stim//ori2.png,stim//shoe2.png,Half Left,Full Left,Half Right,Full Right,Car,Horse,Shoe,Turtle,False,2.607,,,,,,,,,,,,,,,,,,,,,0,14,14,14,0,0,0,0,184.30702220002422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.15463699999964,183.1700432000216,184.15481259999797,184.15534520003712,184.30702220002422,184.30702220002422,184.55453419999685,184.55453419999685,184.53870850004023,184.53874020004878,184.55453419999685,184.92137820000062,184.78880020004,,,,,,,,,,,,,,,,,,,,,,,,,,184.30702220002422,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,2,stim//ori2.png,stim//shoe2.png,Half Left,Full Left,Half Right,Full Right,Car,Horse,Shoe,Turtle,False,2.607,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,0,1,0,184.92137820000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.78928260004614,184.92137820000062,184.92137820000062,185.17172949999804,185.17172949999804,185.15592280001147,185.15595460002078,185.17172949999804,185.58858010004042,185.40592980000656,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,2,stim//ori2.png,stim//shoe2.png,Half Left,Full Left,Half Right,Full Right,Car,Horse,Shoe,Turtle,False,2.607,,,,,,,,,,,,,,,,,,,,,0,14,14,14,2,0,2,0,185.58858010004042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.4064078000374,185.58858010004042,185.58858010004042,185.83894500002498,185.83894500002498,185.82315970002674,185.82319200003985,185.83894500002498,186.29120200005127,186.0733877000166,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,shoe,2,stim//ori2.png,stim//shoe2.png,Half Left,Full Left,Half Right,Full Right,Car,Horse,Shoe,Turtle,False,2.607,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.2684573000297,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,186.29120200005127,189.07520360004855,1,1.1937689000042155,None,189.0762974000536,189.09167330001947,191.7104664000217,191.69424750003964,191.69427700003143,191.69464220001828,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,3,stim//obj1.png,stim//turtle3.png,Car,Shoe,Turtle,Horse,Full Right,Full Left,Half Left,Half Right,True,2.469,,,,,,,,,,,,,,,,,,,,,0,15,15,15,0,0,0,0,192.8119378000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.6948842999991,191.7104664000217,192.69512400001986,192.69619260000763,192.8119378000265,192.8119378000265,193.06164369999897,193.06164369999897,193.04562810005154,193.0456600000034,193.06164369999897,193.41165590001037,193.29579080000985,,,,,,,,,,,,,,,,,,,,,,,,,,192.8119378000265,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,3,stim//obj1.png,stim//turtle3.png,Car,Shoe,Turtle,Horse,Full Right,Full Left,Half Left,Half Right,True,2.469,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,0,1,0,193.41165590001037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.29633160005324,193.41165590001037,193.41165590001037,193.66185910004424,193.66185910004424,193.6459641000256,193.6459951000288,193.66185910004424,194.07900640001753,193.89638109999942,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,3,stim//obj1.png,stim//turtle3.png,Car,Shoe,Turtle,Horse,Full Right,Full Left,Half Left,Half Right,True,2.469,,,,,,,,,,,,,,,,,,,,,0,15,15,15,2,0,2,0,194.07900640001753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.89681440003915,194.07900640001753,194.07900640001753,194.3293387000449,194.3293387000449,194.31326389999595,194.3132956000045,194.3293387000449,194.79688190005254,194.56338619999588,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,3,stim//obj1.png,stim//turtle3.png,Car,Shoe,Turtle,Horse,Full Right,Full Left,Half Left,Half Right,True,2.469,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.75828860001639,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,194.79688190005254,197.5652063000016,3,0.8159239999949932,None,197.5663620000123,197.58195680001518,200.05079790001037,200.03448660002323,200.0345237000147,200.03497110004537,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,1,stim//obj1.png,stim//turtle1.png,Turtle,Horse,Car,Shoe,Half Right,Full Left,Half Left,Full Right,True,2.481,,,,,,,,,,,,,,,,,,,,,0,16,16,16,0,0,0,0,201.15183750004508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.03547880001133,200.05079790001037,201.035474000033,201.03595889999997,201.15183750004508,201.15183750004508,201.40156490000663,201.40156490000663,201.38656230003107,201.38658819999546,201.40156490000663,201.7520261000027,201.6355791000533,,,,,,,,,,,,,,,,,,,,,,,,,,201.15183750004508,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
,,turtle,1,stim//obj1.png,stim//turtle1.png,Turtle,Horse,Car,Shoe,Half Right,Full Left,Half Left,Full Right,True,2.481,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,0,1,0,201.7520261000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.6358603000408,201.7520261000027,201.7520261000027,202.0023045000271,202.0023045000271,201.98662400001194,201.98665660002735,202.0023045000271,202.41930850001518,202.23655000003055,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,2023-11-07_10h30.57.157,pilotv2,2023.2.3,60.26626844115771,2023-11-07 10h31.07.102068 +0100,
