InstructionsFilepath,Instructions2Filepath,category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,correctButton,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,instructions_controller.thisRepN,instructions_controller.thisTrialN,instructions_controller.thisN,instructions_controller.thisIndex,instruction_slide_loop.thisRepN,instruction_slide_loop.thisTrialN,instruction_slide_loop.thisN,instruction_slide_loop.thisIndex,instructions2_controller.thisRepN,instructions2_controller.thisTrialN,instructions2_controller.thisN,instructions2_controller.thisIndex,instruction2_slide_loop.thisRepN,instruction2_slide_loop.thisTrialN,instruction2_slide_loop.thisN,instruction2_slide_loop.thisIndex,babyEnter.thisRepN,babyEnter.thisTrialN,babyEnter.thisN,babyEnter.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,instructionPrep.started,instructionPrep.stopped,Instructions1.started,imageInstruct.started,buttonNext.started,buttonBack.started,Instructions1.stopped,buttonNext.numClicks,buttonNext.timesOn,buttonNext.timesOff,buttonBack.numClicks,buttonBack.timesOn,buttonBack.timesOff,test1.started,text_8.started,button.started,button_2.started,image_17.started,test1.stopped,button.numClicks,button.timesOn,button.timesOff,button_2.numClicks,button_2.timesOn,button_2.timesOff,test2.started,text_9.started,button_3.started,button_4.started,image_18.started,test2.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,test3.started,text_10.started,button_5.started,button_7.started,image_19.started,test3.stopped,button_5.numClicks,button_5.timesOn,button_5.timesOff,button_7.numClicks,button_7.timesOn,button_7.timesOff,test4.started,text_11.started,button_6.started,button_8.started,image_20.started,test4.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,button_8.numClicks,button_8.timesOn,button_8.timesOff,instruction2prep.started,instruction2prep.stopped,Instructions2.started,imageInstruct_2.started,buttonNext_2.started,buttonBack_2.started,Instructions2.stopped,buttonNext_2.numClicks,buttonNext_2.timesOn,buttonNext_2.timesOff,buttonBack_2.numClicks,buttonBack_2.timesOn,buttonBack_2.timesOff,IntroBaby.started,key_resp_14.started,text_17.started,IntroBaby.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,taskcue.started,cue.started,fixCrossR_6.started,cue.stopped,fixCrossR_6.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,bResponse.stopped,kb_2.keys,kb_2.rt,kb_2.duration,key_resp_2.keys,trainingIntro.started,text_20.started,key_resp_15.started,trainingIntro.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,codeAcc.started,codeAcc.stopped,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,shoe,1,stim//obj2.png,stim//shoe1.png,Turtle,Car,Shoe,Horse,Full Right,Half Right,Full Left,Half Left,True,3,2.494,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,9.345084500004305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.230476800003089,9.345084500004305,9.345084500004305,9.579373100001249,9.579373100001249,9.563906400013366,9.563948400013032,9.579373100001249,9.918455000006361,9.81297590000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,1,stim//obj2.png,stim//shoe1.png,Turtle,Car,Shoe,Horse,Full Right,Half Right,Full Left,Half Left,True,3,2.494,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,9.918455000006361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.813333100013551,9.918455000006361,9.918455000006361,10.16240720001224,10.16240720001224,10.14701870000863,10.147059300012188,10.16240720001224,10.573126600007527,10.396615300007397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,1,stim//obj2.png,stim//shoe1.png,Turtle,Car,Shoe,Horse,Full Right,Half Right,Full Left,Half Left,True,3,2.494,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.539150900003733,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,10.573126600007527,16.893664300005184,4,3.2964167000027373,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,car,4,stim//obj2.png,stim//car4.png,Half Right,Full Left,Half Left,Full Right,Horse,Turtle,Shoe,Car,False,4,2.416,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,18.023431100009475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89507310000772,16.91172770000412,16.91172770000412,18.023431100009475,18.023431100009475,17.894639000005554,17.89594320001197,18.023431100009475,18.023431100009475,18.26018510000722,18.26018510000722,18.244855600001756,18.24491290000151,18.26018510000722,18.61122299999988,18.494319000004907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,car,4,stim//obj2.png,stim//car4.png,Half Right,Full Left,Half Left,Full Right,Horse,Turtle,Shoe,Car,False,4,2.416,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,,,,,,,,,,,,,18.61122299999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.49511970000458,18.61122299999988,18.61122299999988,18.85957800000324,18.85957800000324,18.843650200011325,18.84368560000439,18.85957800000324,19.2058904000005,19.093493000007584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,car,4,stim//obj2.png,stim//car4.png,Half Right,Full Left,Half Left,Full Right,Horse,Turtle,Shoe,Car,False,4,2.416,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,2,0,,,,,,,,,,,,,19.2058904000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.094005900013144,19.2058904000005,19.2058904000005,19.44267280001077,19.44267280001077,19.427040000009583,19.427072500009672,19.44267280001077,19.89731150001171,19.676666600003955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,car,4,stim//obj2.png,stim//car4.png,Half Right,Full Left,Half Left,Full Right,Horse,Turtle,Shoe,Car,False,4,2.416,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.87776400000439,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,19.89731150001171,23.278432900013286,1,0.35798529999738093,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,horse,4,stim//obj2.png,stim//horse4.png,Full Left,Half Left,Full Right,Half Right,Horse,Car,Shoe,Turtle,False,1,2.212,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,24.395879800009425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.280978200011305,23.292081200008397,23.292081200008397,24.395879800009425,24.395879800009425,24.27560190000804,24.276793400000315,24.395879800009425,24.395879800009425,24.641186300010304,24.641186300010304,24.62551730000996,24.625561200009543,24.641186300010304,24.976445899999817,24.875265100010438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,horse,4,stim//obj2.png,stim//horse4.png,Full Left,Half Left,Full Right,Half Right,Horse,Car,Shoe,Turtle,False,1,2.212,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,,,,,,,,,,,,,24.976445899999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.876208000001498,24.976445899999817,24.976445899999817,25.224337899999227,25.224337899999227,25.209022200011532,25.209061700006714,25.224337899999227,25.57576400000835,25.458524600006058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,horse,4,stim//obj2.png,stim//horse4.png,Full Left,Half Left,Full Right,Half Right,Horse,Car,Shoe,Turtle,False,1,2.212,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,,,,,,,,,,,,,25.57576400000835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.459161700011464,25.57576400000835,25.57576400000835,25.82402140001068,25.82402140001068,25.80853300000308,25.80859070000588,25.82402140001068,26.22243610001169,26.058192100012093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,horse,4,stim//obj2.png,stim//horse4.png,Full Left,Half Left,Full Right,Half Right,Horse,Car,Shoe,Turtle,False,1,2.212,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.204573600000003,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,26.22243610001169,29.640715900008217,2,0.3991688999958569,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,3,stim//ori1.png,stim//shoe3.png,Full Right,Full Left,Half Right,Half Left,Car,Horse,Turtle,Shoe,False,3,2.445,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,30.760449400011566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.64217640001152,29.657735100001446,29.657735100001446,30.760449400011566,30.760449400011566,30.639874000000418,30.64081160000933,30.760449400011566,30.760449400011566,31.005783200002043,31.005783200002043,30.990084700009902,30.990135300002294,31.005783200002043,31.35679320000054,31.239853500010213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,3,stim//ori1.png,stim//shoe3.png,Full Right,Full Left,Half Right,Half Left,Car,Horse,Turtle,Shoe,False,3,2.445,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,0,1,0,,,,,,,,,,,,,31.35679320000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.24049229999946,31.35679320000054,31.35679320000054,31.605203500002972,31.605203500002972,31.589124500009348,31.58914550000918,31.605203500002972,31.955177900003036,31.83961240001372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,3,stim//ori1.png,stim//shoe3.png,Full Right,Full Left,Half Right,Half Left,Car,Horse,Turtle,Shoe,False,3,2.445,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,2,0,2,0,,,,,,,,,,,,,31.955177900003036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.84017120000499,31.955177900003036,31.955177900003036,32.205273500003386,32.205273500003386,32.189354900008766,32.18938880000496,32.205273500003386,32.608566500013694,32.43935950000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,3,stim//ori1.png,stim//shoe3.png,Full Right,Full Left,Half Right,Half Left,Car,Horse,Turtle,Shoe,False,3,2.445,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.58862059999956,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,32.608566500013694,35.971014700000524,1,0.3335213000100339,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Full Right,Half Right,Full Left,Half Left,Turtle,Horse,Car,Shoe,False,1,2.671,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,37.096402499999385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.97198110001045,35.98806410000543,35.98806410000543,37.096402499999385,37.096402499999385,36.97131700000318,36.97234920000483,37.096402499999385,37.096402499999385,37.3370094000129,37.3370094000129,37.32110720001219,37.3211447000067,37.3370094000129,37.68633280000358,37.571085800009314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Full Right,Half Right,Full Left,Half Left,Turtle,Horse,Car,Shoe,False,1,2.671,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,37.68633280000358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.57162380000227,37.68633280000358,37.68633280000358,37.92009360001248,37.92009360001248,37.90435460000299,37.90438890000223,37.92009360001248,38.26796860000468,38.15413240001362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Full Right,Half Right,Full Left,Half Left,Turtle,Horse,Car,Shoe,False,1,2.671,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,2,0,2,0,,,,,,,,,,,,,38.26796860000468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.15466060000472,38.26796860000468,38.26796860000468,38.50309520000883,38.50309520000883,38.48740890000772,38.48744290000468,38.50309520000883,38.906550500003505,38.73722400001134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,turtle,4,stim//ori2.png,stim//turtle4.png,Full Right,Half Right,Full Left,Half Left,Turtle,Horse,Car,Shoe,False,1,2.671,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.89175950000936,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,38.906550500003505,42.35420840000734,3,0.41998570000578184,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,4,stim//ori1.png,stim//shoe4.png,Shoe,Car,Turtle,Horse,Full Left,Half Right,Full Right,Half Left,True,3,2.447,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,43.476584400006686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.356885500004864,42.37038530000427,42.37038530000427,43.476584400006686,43.476584400006686,43.35288570000557,43.35406910000893,43.476584400006686,43.476584400006686,43.7183464000118,43.7183464000118,43.7025091000105,43.702553000010084,43.7183464000118,44.06836889999977,43.95253510000475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,4,stim//ori1.png,stim//shoe4.png,Shoe,Car,Turtle,Horse,Full Left,Half Right,Full Right,Half Left,True,3,2.447,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,0,1,0,,,,,,,,,,,,,44.06836889999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.95316220000677,44.06836889999977,44.06836889999977,44.318132200001855,44.318132200001855,44.302375300001586,44.30241620000743,44.318132200001855,44.66852240001026,44.552321800001664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,4,stim//ori1.png,stim//shoe4.png,Shoe,Car,Turtle,Horse,Full Left,Half Right,Full Right,Half Left,True,3,2.447,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,2,0,2,0,,,,,,,,,,,,,44.66852240001026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.552957100007916,44.66852240001026,44.66852240001026,44.91782200000307,44.91782200000307,44.90140960000281,44.901433100007125,44.91782200000307,45.38110300000699,45.15218740000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,shoe,4,stim//ori1.png,stim//shoe4.png,Shoe,Car,Turtle,Horse,Full Left,Half Right,Full Right,Half Left,True,3,2.447,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.36137120000785,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,45.38110300000699,48.81827130001329,2,0.40925260000221897,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,horse,3,stim//obj1.png,stim//horse3.png,Car,Shoe,Turtle,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.427,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,49.94395150001219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.81973000000289,48.83501530000649,48.83501530000649,49.94395150001219,49.94395150001219,49.817374600010226,49.81856790000165,49.94395150001219,49.94395150001219,50.18285040000046,50.18285040000046,50.167155200004345,50.16720000001078,50.18285040000046,50.53406510000059,50.41714580000553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,horse,3,stim//obj1.png,stim//horse3.png,Car,Shoe,Turtle,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.427,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,0,1,0,,,,,,,,,,,,,50.53406510000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.41777400000137,50.53406510000059,50.53406510000059,50.782732700012275,50.782732700012275,50.767026200002874,50.76706650000415,50.782732700012275,51.13395010000386,51.01688940000895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,horse,3,stim//obj1.png,stim//horse3.png,Car,Shoe,Turtle,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.427,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,2,0,2,0,,,,,,,,,,,,,51.13395010000386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.017525100003695,51.13395010000386,51.13395010000386,51.38228000000527,51.38228000000527,51.366591100013466,51.36662559999968,51.38228000000527,51.79006389999995,51.616426500011585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
,,horse,3,stim//obj1.png,stim//horse3.png,Car,Shoe,Turtle,Horse,Half Right,Full Right,Full Left,Half Left,True,4,2.427,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.773948600006406,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,51.79006389999995,55.168060200012405,1,0.3518306999903871,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,2023-11-10_14h47.18.361,pilotv2,2023.2.3,59.9655557860106,2023-11-10 14h47.25.648784 +0100,
